,song_name,album_name,album_link,artist_name,popularity,release_date,song_link,duration_ms,explicit
253,那女孩对我说,那女孩对我说,https://open.spotify.com/album/6QRRhIqoYc09oRIBLfulp1,Uu,50,2019-07-02,https://open.spotify.com/track/2YM0BqFJyDNKwl74Skq08B,280555,False
254,丢了你,丢了你,https://open.spotify.com/album/1bjAIaCl5ZubV2nErI6zLb,井胧,58,2021-04-19,https://open.spotify.com/track/1gIAq5bVQhn71cYmX9r22f,277612,False
255,谪仙,谪仙,https://open.spotify.com/album/6GX4BiyCBEZj4k2ygqt0Ez,叶里,56,2020-03-31,https://open.spotify.com/track/72KxX6eo2CXyKWyALd7voh,178318,False
256,身后,身后,https://open.spotify.com/album/1AeLQX3e2t71i2Nl8Y06C4,space x,58,2021-09-08,https://open.spotify.com/track/4K5NPDKkh6BEC9g88TlE33,200267,False
257,梅香如故,梅香如故 - 電視劇《如懿傳》片尾曲,https://open.spotify.com/album/5yfClaUdYhNKgV5so2vfq7,Mao Buyi,51,2018-08-23,https://open.spotify.com/track/2BahWV0ipNMYL01p29rQyE,242773,False
258,給你給我,平凡的一天,https://open.spotify.com/album/1PQJPHMZSlh6cCHYX7QFG3,Mao Buyi,54,2018-07-03,https://open.spotify.com/track/2LfyBCqm9JlARHp22qWMxt,241226,False
259,苦茶 - 心动版,苦茶,https://open.spotify.com/album/4PtL7DAfqGEUzX20J3rkYn,Yihuik苡慧,58,2021-09-03,https://open.spotify.com/track/0Op5ldARH3LIohQLnq7JYq,183867,False
260,學貓叫,學貓叫,https://open.spotify.com/album/1TY56ByxNQYk3j28qdyh6Z,小潘潘,57,2021-12-31,https://open.spotify.com/track/0UwQsjepDeAzUnHvd8YElk,209218,False
261,和你,幸福三部曲,https://open.spotify.com/album/5o9hDObnLbqEr3HJafRI7D,余佳运,54,2016-08-09,https://open.spotify.com/track/7Ch8CWubyrCrz3A9IqCySR,200708,False
262,耳朵,耳朵,https://open.spotify.com/album/0EcIAelkxuOa5hc3XvxyXy,Ronghao Li,50,2018-10-17,https://open.spotify.com/track/7B8gZQY2KaAP1Dn1fhDU67,241266,False
263,德州之戀,跟你開玩笑,https://open.spotify.com/album/4OOTFitJeeM3rjP0sWFsNG,my little airport,41,2022-10-17,https://open.spotify.com/track/166JRCRhVhctXfAj3IRwtc,163754,False
264,Crush On,Diamond In The Rough,https://open.spotify.com/album/6zPGNuCikxTQLI8ZQuHNsQ,李浩瑋 Howard Lee,58,2020-04-24,https://open.spotify.com/track/4LSPhOVHew694KG2IAA6Ap,181598,False
265,被風吹過的夏天,空氣,https://open.spotify.com/album/0qbQXTkHDRwdMEqtVT3c6f,金莎,53,2005-04-23,https://open.spotify.com/track/6ZBXaW9fy6oDc0b0yDtH7u,255946,False
266,禮物,轉寄,https://open.spotify.com/album/6dbCeq4iJJj7NE8aHqmhyK,Jeno Liu,46,2009-11-06,https://open.spotify.com/track/7A6Gy8PYNYwc33z0p5dWAq,324666,False
267,楼顶上的小斑鸠,队长的音乐世界,https://open.spotify.com/album/4WKOFwAsAlJkGYshJD7mhf,队长,58,2021-05-25,https://open.spotify.com/track/0hLe1TpcbTPVEtWXj1uIUA,222817,False
268,"完 ,(首唱於XIANG YU YI YANG線上演唱會)[Live]","完 ,(首唱於XIANG YU YI YANG線上演唱會)[Live]",https://open.spotify.com/album/1VVAlZiFxfPpaod1qG8nUh,Yoga Lin,43,2022-04-12,https://open.spotify.com/track/4MVBHALfwiy44u5s4Y1TY0,246357,False
269,化身孤岛的鲸,化身孤岛的鲸,https://open.spotify.com/album/3FmUwDPFmyaaJb9pX6R94c,Zhou Shen,51,2020-07-25,https://open.spotify.com/track/31VC6KvDluyPchgL5VRWfv,265005,False
270,最後一次心碎,最後一次心碎,https://open.spotify.com/album/25hqQlN9L9482Arrj3PmgD,Patrick Brasca,44,2022-11-11,https://open.spotify.com/track/0Mn3gzrUf0ubQ64XhsL9mY,168944,False
271,如果再見 - 電影《極樂宿舍》主題曲/韓劇《龍八夷》片尾曲/韓劇《我女婿的女人》片尾曲/韓劇《請回答1988》片尾曲,硬戳,https://open.spotify.com/album/1ZsJXhS7Ncb0ojvIXSMSXL,WeiBird,54,2016-08-16,https://open.spotify.com/track/3Fqk6GqrgfTP7GBUBCIBEd,221160,False
272,不如不如,不如不如,https://open.spotify.com/album/3OgTfBBpNHDBo6a19v9Ypy,赵乃吉,52,2023-01-04,https://open.spotify.com/track/1HA2nYqe5bJ0WgmrdO9BTW,169756,False
273,放過自己,放過自己,https://open.spotify.com/album/4JbsUHHIczczvvAPh137S8,Ada Zhuang,52,2015,https://open.spotify.com/track/1AVYznIek3SoK9xSAsnAuH,249041,False
274,INSECURE,INSECURE,https://open.spotify.com/album/4ct723N4CptKNkpDF8mls8,Gordon Flanders,41,2022-09-22,https://open.spotify.com/track/1QmXQ90HCMe9jCM0xrCdI4,181593,False
275,下了兩天雨,SABINA之淚,https://open.spotify.com/album/5Pw6K47tHMJzjlyMqqF0yf,my little airport,42,2021-08-30,https://open.spotify.com/track/3fkGSUHFDNpqft16NLwY1T,172343,False
276,我们俩,我们俩,https://open.spotify.com/album/7tdBYVV4FA3ftvDh3herwG,Yihuik苡慧,56,2021-09-30,https://open.spotify.com/track/7IGSu3U1mUxUi1eVjxOj4M,196968,False
277,海浪,Go Slow,https://open.spotify.com/album/3dsjH0D0Co0X7oii3a7FO8,deca joins,51,2018-11-14,https://open.spotify.com/track/5EpLeWSwqOG0mZW0R4WdKQ,322333,False
278,爱是奖励还是惩罚,爱是奖励还是惩罚,https://open.spotify.com/album/3xQlgf4eGKVFoKxkRTesmD,陈小满,54,2023-04-15,https://open.spotify.com/track/0NIPiLp4DpoVa2NJrI4kpY,193291,False
279,老伴,模特,https://open.spotify.com/album/3rVYM5T3TaLeIOyAsKeEPP,Ronghao Li,48,2013-09-16,https://open.spotify.com/track/0ZkGfiak81jTWoxoVJhtls,208640,False
280,夏夜晚風,夏夜晚風,https://open.spotify.com/album/3CmMdGBTKtfg1MWnFP4fqh,Layton Wu,47,2020-09-19,https://open.spotify.com/track/4PYzRKJF5qJUD2JAstC5p4,208831,False
281,我們一起離開吧,寂寞的星期五,https://open.spotify.com/album/49MdV5EejhiQ1B4jygA17g,my little airport,42,2012-10-01,https://open.spotify.com/track/5HtnfNpC6FoeKIswjbML92,158263,False
282,苦咖啡·唯一,苦咖啡·唯一,https://open.spotify.com/album/5YnNS5qzp9FUVyT6wJ2N14,那奇沃夫,57,2023-03-24,https://open.spotify.com/track/7xELio8VQbpFtDHEPEtKrA,183105,False
283,不刪,不刪,https://open.spotify.com/album/28mX38Svp099yUXf0qhqps,井朧,59,2020-10-08,https://open.spotify.com/track/6V2ycd5EqUqAl9r6NHqjNN,264969,False
284,云与海,云与海,https://open.spotify.com/album/6tIjwebyviEJm1hwPgntT3,阿YueYue,55,2020-11-03,https://open.spotify.com/track/4814KsdDzuXNOEey4b4FDj,258265,False
285,TA,TA,https://open.spotify.com/album/15ZulOUygGKb0Y5LEYUd5T,不是花火呀,55,2021-02-02,https://open.spotify.com/track/3SEpoQd1OutcbIfiZQ05PK,235648,False
286,月亮說,On Wings Of Time,https://open.spotify.com/album/4uiCnolZv9pf1BREEozzZ3,Ivana Wong,36,2009-05-22,https://open.spotify.com/track/1tOjf5Wyjo7USqPP6jOVi9,236640,False
287,后来遇见他,后来遇见他,https://open.spotify.com/album/3hdlVxlcyAvNN0UYhXdR4z,胡66,54,2020-03-20,https://open.spotify.com/track/4W748pq54TWQXxp5a4vJdz,249750,False
288,空空 - 我是唱作人2第2期Live,空空 (我是唱作人2第2期Live),https://open.spotify.com/album/7bIg7jpI2KRcsTXy6i3OdY,陳粒,51,2020-04-25,https://open.spotify.com/track/4vS7RLfTmvRWgTAsppItvN,223573,False
289,征服 (Remastered),征服 (Remastered),https://open.spotify.com/album/5PUUT090FmfCBc7mYjabHm,那英,51,2015-05-08,https://open.spotify.com/track/7bmlZdt4C8HmNunYfwPXwn,300226,False
290,渐冷,渐冷,https://open.spotify.com/album/4UgKUjozdOq3XnJ6mNT4XP,雪二,55,2020-12-29,https://open.spotify.com/track/2KOJdF7jSzMFami54fUJzA,279005,False
291,恋人心,恋人心,https://open.spotify.com/album/25w9MkYsRriqhaPoAY7tbC,魏新雨,52,2019-08-07,https://open.spotify.com/track/11n3YzGJO5y6cG8tQLidRM,206149,False
292,循環的夜 - Live,你望吓嗰邊 (Live),https://open.spotify.com/album/3qDnRNlBi5pwxbnc8omfx5,my little airport,40,2023-07-06,https://open.spotify.com/track/5gSPQJ3mwNASMiNgVSoV1e,147186,False
293,無慣例的早晨,明室,https://open.spotify.com/album/6EszGrLFpfDVjBypK9dQ8D,Pei-Yu Hung,54,2022-10-14,https://open.spotify.com/track/25XagLU56PfmuR8Q7xVrbE,220833,False
294,耿,耿,https://open.spotify.com/album/3nPAGa6g4XYqZ4rgI2cu4B,Silence Wang,51,2019-05-29,https://open.spotify.com/track/70ArZtudhjbaZ2TafLhoQx,269346,False
295,燕 - Live,你望吓嗰邊 (Live),https://open.spotify.com/album/3qDnRNlBi5pwxbnc8omfx5,my little airport,41,2023-07-06,https://open.spotify.com/track/4y9k3PARD8UdzJ1JQryJxw,121256,False
296,明天會更好,明天會更好,https://open.spotify.com/album/4uV2SfVqzQ9iq9h8w9L5a2,Various Artists,52,1985-10-25,https://open.spotify.com/track/5bcbAT32LJS87hklgOxUqM,320720,False
297,啟示錄,啟示錄,https://open.spotify.com/album/1AFqFfv0XMR1xIM8omXEn5,逆流,33,2023-05-18,https://open.spotify.com/track/3LRyXnpnSpKgHVLgtFaYgg,211483,False
298,妈妈的话,妈妈的话,https://open.spotify.com/album/61cayTCn9HGGW8rSH22kns,Zyboy忠宇,56,2021-12-21,https://open.spotify.com/track/3mD0FQtTfaXhjtPtCbNGOS,170320,False
299,我来人间一趟,我来人间一趟,https://open.spotify.com/album/3t3CtdXGzp5AElYF0Rn3Kw,魏佳艺,49,2022-06-28,https://open.spotify.com/track/3EVkm7h8dAVuip9hhSGDc6,254117,False
300,走马,如也,https://open.spotify.com/album/6VuJTAk38GsC5bHlGSoIqp,陳粒,49,2015-02-02,https://open.spotify.com/track/0cMCCfgXNvzpn9AgFJib76,237546,False
301,没有你陪伴真的好孤单,少年,https://open.spotify.com/album/5bXN7segGUJUfO1DvQ4QN2,梦然,52,2020-03-20,https://open.spotify.com/track/4iWEcBZJDPyfLPxL8zUKMz,283657,False
302,说说话,说说话,https://open.spotify.com/album/4upg91lQaLp4MZ6obNueMi,王靖雯,54,2022-01-27,https://open.spotify.com/track/7vS1Da1MT976OeGEPBf4he,219000,False
303,雲上太陽,小小的夢想 (兒童敬拜讚美專輯1),https://open.spotify.com/album/4o4m2cFY2cciTPjjz98udo,Stream of Praise,37,2010-04-01,https://open.spotify.com/track/5jEDw48nijYAJ5XNXEYQ5x,202293,False
304,嘔吐 - Live,你望吓嗰邊 (Live),https://open.spotify.com/album/3qDnRNlBi5pwxbnc8omfx5,my little airport,40,2023-07-06,https://open.spotify.com/track/59yQLt9nVzbZfI7GaBprFQ,189079,False
305,气象站台,气象站台,https://open.spotify.com/album/6UtxKWlCDPEs4uaPo38NDR,Uu,55,2021-02-23,https://open.spotify.com/track/3s7pQRIvVPHXWNNIkZYCNJ,229523,False
306,神秘嘉賓,神秘嘉賓,https://open.spotify.com/album/0wZsUfjtOlLMudZPAI4VoA,Yoga Lin,40,2008-06-03,https://open.spotify.com/track/3q3V699dMJGUwvwqZCizl4,330133,False
307,一直想着他,一直想着他,https://open.spotify.com/album/51jFlGCSXLHChMubEG11fu,Ada Zhuang,51,2013,https://open.spotify.com/track/5cXKk0ZGIXiIUTSSpODYdK,312746,False
308,好可惜,好可惜,https://open.spotify.com/album/5RnUnSiLWRlcjmNhapHPCC,Ada Zhuang,52,2014,https://open.spotify.com/track/4OH25prD5C5bj1wgYBu7tC,315681,False
309,春娇与志明,春娇与志明,https://open.spotify.com/album/2GIGLYGco8WlWvX8T8t3V0,街道办GDC,45,2017-06-25,https://open.spotify.com/track/4ZUzf1qWx3OaNsF5q6AFXC,204998,False
310,西湖沒有中秋 - Live,你望吓嗰邊 (Live),https://open.spotify.com/album/3qDnRNlBi5pwxbnc8omfx5,my little airport,39,2023-07-06,https://open.spotify.com/track/5ztb70rGzeXhDvMiiXT8yH,144690,False
311,三生三世 - 電視劇《三生三世十里桃花》片頭曲,三生三世,https://open.spotify.com/album/2QeM8CdzAazyWpDJ4EYA6o,Jason Zhang,54,2017-01-12,https://open.spotify.com/track/6vyx2fi4ThuLTvRUlymjmG,257634,False
312,会魔法的老人,健将mixtape,https://open.spotify.com/album/0fdPiZywPcEU8qKAq2qHHz,法老,52,2022-11-11,https://open.spotify.com/track/4dmLrBkBCnIIfbUu6zLxgh,170666,False
313,指紋,指紋,https://open.spotify.com/album/0RmCx44zaRaf3ox6TtiGuF,杜宣達,55,2021-11-02,https://open.spotify.com/track/01clQd7YUW4nEre2I8jo7d,240271,False
314,雀跃,雀跃,https://open.spotify.com/album/2Z76NixjpTeiMMmu3Nb0Lq,Ren Ran,52,2017-07-12,https://open.spotify.com/track/0k5QZDZ4bnuGdIayJVcknP,235645,False
315,平凡的一天,平凡的一天,https://open.spotify.com/album/1PQJPHMZSlh6cCHYX7QFG3,Mao Buyi,51,2018-07-03,https://open.spotify.com/track/5qMf0McTDyNfkbiFd1rOpS,276773,False
316,絕戀,Millennium 3CD Box Set Vol. 2,https://open.spotify.com/album/3BqnhLYUHONpAMwxtmvY0H,Various Artists,35,2000-03-21,https://open.spotify.com/track/7iP6qlLOG9FKdjGYleXX7Y,212240,False
317,时间轴,时间轴,https://open.spotify.com/album/6kBYNe6D9GgxgZFgTExx4y,音阙诗听,54,2021-01-23,https://open.spotify.com/track/3xmv9TRypjdMl0jqkl0RvT,216000,False
318,CHANGE,Outta Body靈魂出竅,https://open.spotify.com/album/5qiMTeDKaY3cfqZeBG0xUY,瘦子E.SO,55,2020-07-10,https://open.spotify.com/track/4E5PyVOBH25CICgTURwGXM,161632,False
319,在動物園散步才是正經事 - Live,你望吓嗰邊 (Live),https://open.spotify.com/album/3qDnRNlBi5pwxbnc8omfx5,my little airport,39,2023-07-06,https://open.spotify.com/track/4lca6IQBNT6ZLTVh2LubOm,174740,False
320,有你的快樂,Start From Here,https://open.spotify.com/album/1glsOJHnQr5bsdoFkbYAF4,Joanna Wang,50,2008-01-03,https://open.spotify.com/track/4pjnn28AE1GvrklrJFWuib,195880,False
321,祖先,EARTHBOUND,https://open.spotify.com/album/3lHtaWlEUfb7unlRMyVx23,瘦子E.SO,53,2022-02-16,https://open.spotify.com/track/2F5PwyQCn51rmMkvVGhxsj,139677,False
322,圈住你,圈住你,https://open.spotify.com/album/4pCgMsOPHeofnISnQxewlC,一口甜,55,2019-06-20,https://open.spotify.com/track/5A9TqSd3SfHX544euhLY3w,178208,False
323,Paradise... How Far?,Real Love Is...,https://open.spotify.com/album/1HuMI9YQymF8NWBn2D8BdK,The Chairs,49,2020-10-16,https://open.spotify.com/track/1gKnFeolxWkGBHDXk2XZLG,267477,False
324,三寸天堂 - 《步步驚心》電視劇片尾曲,無·果,https://open.spotify.com/album/3x42ffF3oM4O3W0xMVVV1g,嚴藝丹,53,2012-12-18,https://open.spotify.com/track/2b3xiEbYupj2QpQPNP9o1R,288046,False
325,隆裡電絲,中國說唱巔峰對決 第四期,https://open.spotify.com/album/49zgQLPXHka2uFR62BOzsq,中國說唱巔峰對決,52,2022-07-16,https://open.spotify.com/track/6XrnEjYDnm9JUeoDE4efvA,219354,False
326,燕无歇,燕无歇,https://open.spotify.com/album/6QWAjc7rvuJmBXZZ1JO0Wj,蒋雪儿,54,2020-08-09,https://open.spotify.com/track/6Smay1TISu1GpdiAYD3dzI,201437,False
327,NUNA,NUNA,https://open.spotify.com/album/3q988MNRDhIto8xDT7ireC,队长,57,2022-08-31,https://open.spotify.com/track/6L5ImrjJJKVYJQzjpARPXj,222612,False
328,万水千山总是情,紫色的声音,https://open.spotify.com/album/5j4N8z9zE0ilBt917IDBdp,梁紫丹,43,2007-07-04,https://open.spotify.com/track/58L2snLX8yhLlLce9ihJ2T,211880,False
329,"無名之輩 (電視劇《親愛的, 熱愛的》主題曲)","無名之輩 (電視劇《親愛的, 熱愛的》主題曲)",https://open.spotify.com/album/25SPilLsgRVlEgDzbH6KcV,陳雪燃,55,2019-07-08,https://open.spotify.com/track/4t6xJufZtFgVb0fbjCnWNv,262588,False
330,德州之戀 - Live,你望吓嗰邊 (Live),https://open.spotify.com/album/3qDnRNlBi5pwxbnc8omfx5,my little airport,39,2023-07-06,https://open.spotify.com/track/6CEeC23TjDFCgkZ8KLVIjl,161527,False
331,不逾,不逾,https://open.spotify.com/album/49ouM2kFQbxDKja3DBbXXH,张远,55,2023-04-08,https://open.spotify.com/track/6xOvl1qCwfaODxEEy3cebG,258898,False
332,界,界,https://open.spotify.com/album/12duIf7gC3chMWh0IeJtHR,TIA RAY,55,2023-04-09,https://open.spotify.com/track/5F36s25GLYOCyRIblClagi,231658,False
333,夏天的风,夏天的风,https://open.spotify.com/album/4HulvnQNo3eWQ2u13MCuNu,Uu,53,2020-06-03,https://open.spotify.com/track/73d6c3fmq1bPwBRdWqQHES,230679,False
334,成都,無法長大,https://open.spotify.com/album/3v2eR15A20daSDHgnOZSDM,Zhao Lei,50,2016-12-30,https://open.spotify.com/track/5kwP0YiC1kivrltnZTQ3dO,328020,False
335,你都忘了你有多美,爱 广播 飞机,https://open.spotify.com/album/054zOaUDcOk3cJFn1XgkNv,新裤子乐队,47,2021-03-18,https://open.spotify.com/track/31S6K94QFYNvJ1ZXlBlURk,186364,False
336,我曾爱过一个人,我曾爱过一个人,https://open.spotify.com/album/7qh4nsAzSVSYLkjmHJhBBl,子尧,52,2020-09-29,https://open.spotify.com/track/2ojafAhfDqZHwr5I84ONcZ,177272,False
337,春日之花,春日之花,https://open.spotify.com/album/1AVONm9skQKqxcnDBlw6pi,等一下就回家,56,2021-11-22,https://open.spotify.com/track/44nZahji3nVCmR8FJbYFAX,131828,False
338,明天不要賴床 baby - Live,你望吓嗰邊 (Live),https://open.spotify.com/album/3qDnRNlBi5pwxbnc8omfx5,my little airport,39,2023-07-06,https://open.spotify.com/track/53q1nBR1wyDkq0r4rmoCLa,131253,False
339,"我多喜歡你,你會知道(網劇<致我們單純的小美好>推廣曲)","我多喜歡你,你會知道(網劇<致我們單純的小美好>推廣曲)",https://open.spotify.com/album/0nELe45M3v4oeUuxKR9noj,Wang Jun Qi,57,2017-09-29,https://open.spotify.com/track/221FBKC22DTc7XkPIaZYOl,199679,False
340,太陽,Outta Body靈魂出竅,https://open.spotify.com/album/5qiMTeDKaY3cfqZeBG0xUY,瘦子E.SO,54,2020-07-10,https://open.spotify.com/track/3Bij7rScgMAWeCXpA3qJk9,213000,False
341,Never Meant to Hurt You,Never Meant to Hurt You,https://open.spotify.com/album/2CPfE2n9b4XbtLUQXT7HJs,Gordon Flanders,40,2020-09-18,https://open.spotify.com/track/0ouOoGE1snaFzozJwFwokn,196000,False
342,还是会想你,还是会想你,https://open.spotify.com/album/0YM6hyhFaxXhgY2Bjflbeg,林達浪,54,2021-03-14,https://open.spotify.com/track/011rlesOl5PD27bKaqPYrO,190063,False
343,LUNCH,LUNCH,https://open.spotify.com/album/5Ym5RtpuJff5IAw6iQy38k,my little airport,38,2022-04-15,https://open.spotify.com/track/23tnYfiqkTWhhb0q89SAqm,175230,False
344,雨 (電視劇《以家人之名》插曲),電視劇《以家人之名》原聲帶,https://open.spotify.com/album/71ycnsCtErHHy5LhhWxrpH,Various Artists,55,2020-08-11,https://open.spotify.com/track/1TAm4rdMas92o2vCFQs0vz,216246,False
345,悬溺,第二街区,https://open.spotify.com/album/4gxxnmpumBc6K74OA5OkzO,葛东琪,51,2020-02-23,https://open.spotify.com/track/00zdQzpNxa68gV2Ww4F99y,197083,False
346,SABINA之淚,SABINA之淚,https://open.spotify.com/album/5Pw6K47tHMJzjlyMqqF0yf,my little airport,39,2021-08-30,https://open.spotify.com/track/0bVAhqMaAOEqF9ZmpBXdII,140892,False
347,再殺一個人,你說之後會找我,https://open.spotify.com/album/3dJsTKVZ2XG4hKu7OJ43Rt,my little airport,39,2018-01-01,https://open.spotify.com/track/62Ltx0EJu4imX70bx6icRb,212620,False
348,Maybe Maybe,Maybe Maybe,https://open.spotify.com/album/4Zkkd7RLPCMbs8U2RU2TWY,The Chairs,51,2020-03-25,https://open.spotify.com/track/55e4I1RfHjQT1XAf7glB2J,212181,False
349,Fake,Fake,https://open.spotify.com/album/0BMKIpy6FCzDqFTwQldV5z,Juice Boy,52,2022-04-01,https://open.spotify.com/track/64ZhoHFCA4xEdhuaqdwlGF,166163,True
350,想说,想说,https://open.spotify.com/album/16U0ovnLp7BHQansjtTfK7,Lambert凌,54,2020-09-30,https://open.spotify.com/track/08vUR1eDaCyr69Bev5VFqg,149014,False
351,听心,听心,https://open.spotify.com/album/77hjbG2reV4SnwychJDSru,杭娇,47,2017-04-30,https://open.spotify.com/track/3KxbrJ7UpalhU3Ujy1ookh,236016,False
352,Little Song,Town,https://open.spotify.com/album/0s1mq36MFh8jBHUPeo5vjo,The Fur.​,48,2018-09-30,https://open.spotify.com/track/5lnnQwPdbF3uJioNX9Z5Gw,113454,False
353,我用什么把你留住,我用什么把你留住,https://open.spotify.com/album/4HJ4hYpUfQ6NwjHNuf7tE2,福禄寿,49,2021-02-18,https://open.spotify.com/track/4TYi1udOmvZ0yIhHEMro5f,328461,False
354,回到中學的暑假 - Live,你望吓嗰邊 (Live),https://open.spotify.com/album/3qDnRNlBi5pwxbnc8omfx5,my little airport,38,2023-07-06,https://open.spotify.com/track/5peKIhWbOYlpLEhfOEJmia,110193,False
355,給金鐘地鐵站車廂內的人 - Live,你望吓嗰邊 (Live),https://open.spotify.com/album/3qDnRNlBi5pwxbnc8omfx5,my little airport,38,2023-07-06,https://open.spotify.com/track/1mYrDcoDUndii718dtD64V,114650,False
356,Strawberry Icecream,Strawberry Icecream,https://open.spotify.com/album/68JIJ0CuNyGkH9na7Y3OiD,Kiri T,35,2022-12-08,https://open.spotify.com/track/3QWDgjquhPquGK71NlBmi8,201920,False
357,Wonderful tonight,Timeless,https://open.spotify.com/album/2rntSWCLxmhuB25LlnzkbK,Khalil Fong,45,2009-08-11,https://open.spotify.com/track/5PZJxhLQ34IbwrB6VDVSnz,224066,False
358,眼色,神秘嘉賓,https://open.spotify.com/album/0wZsUfjtOlLMudZPAI4VoA,Yoga Lin,36,2008-06-03,https://open.spotify.com/track/53rBe5WO1vhr2YMxQeiBA9,281866,False
359,心引力,心引力,https://open.spotify.com/album/7huuhQ6PkYl8cSDtGNqM6s,王俊凱,51,2019-11-04,https://open.spotify.com/track/5FCICpVP6esEhKY7dxLU7T,257785,False
360,Blve,明日创作计划 第一期Pt.1,https://open.spotify.com/album/5Rqz3dP9hMLxGgdAMVsEcA,Various Artists,52,2021-08-15,https://open.spotify.com/track/0THXbc9TkiZSVnOnanzPUH,83233,False
361,彼個所在,藏著並不等於遺忘,https://open.spotify.com/album/6zgR5qC7jnvqYWeSEvHHov,Waa Wei,51,2019-11-20,https://open.spotify.com/track/1WHzHtbCV4OoB0TLgG7eMD,307866,False
362,你把我的 - Live,你望吓嗰邊 (Live),https://open.spotify.com/album/3qDnRNlBi5pwxbnc8omfx5,my little airport,38,2023-07-06,https://open.spotify.com/track/0N7tBm7Zbt9ulbz4u9eOMx,124332,False
363,遗憾也值得,遗憾也值得,https://open.spotify.com/album/6iveQrxOZISRMK5hB8JL4F,王靖雯,54,2020-12-01,https://open.spotify.com/track/1RVC2Ov7IyBko8X1PZoXOT,244394,False
364,電線桿上的鳥,LÜCY,https://open.spotify.com/album/1Eq1IRbDhCLWfjbp0pNQ1p,LÜCY,47,2022-06-12,https://open.spotify.com/track/1t4HsbksxswOkhArZcLZ5t,235280,False
365,你的微笑像朵花 - Live,你望吓嗰邊 (Live),https://open.spotify.com/album/3qDnRNlBi5pwxbnc8omfx5,my little airport,38,2023-07-06,https://open.spotify.com/track/16ZlWwtnJYxLdAnijbr3YE,160862,False
366,入鞘,入鞘,https://open.spotify.com/album/3H7KAHOHeZ5X1DJkpjX6jk,小阿七,26,2023-07-15,https://open.spotify.com/track/3O9YBFCVMFuvWWvQvIlbEP,229908,False
367,Drinking On A Tuesday,Drinking On A Tuesday,https://open.spotify.com/album/7iE0mJLOVvthwGkN04OBZ0,Patrick Brasca,44,2021-12-14,https://open.spotify.com/track/4UXIejXKvrHnbKoCNxojQA,196707,False
368,入鞘（伴奏）,入鞘,https://open.spotify.com/album/3H7KAHOHeZ5X1DJkpjX6jk,小阿七,17,2023-07-15,https://open.spotify.com/track/7fI12orAWqje2zjqHRu5vs,229908,False
369,天空之城,我愛南京,https://open.spotify.com/album/6CJqKNODbiY2NTB4ZvxTf6,李志,44,2009,https://open.spotify.com/track/0sr9wJ9gQTla0XPQjyuDuw,223015,False
370,Moonlight,Moonlight,https://open.spotify.com/album/1pgpjgVbzSDmribS2OQcw2,政学Zed-X,52,2020-06-27,https://open.spotify.com/track/7skndNbc3HtiU3wvqCS1SL,88000,False
371,阿司匹林,《演.说.家》,https://open.spotify.com/album/2YrWp7Fy4XAHvs8sitxPVu,王以太,52,2019-10-10,https://open.spotify.com/track/1vOGqpvn38FcD0IvTs28R0,202058,False
372,那陣時不知道,SABINA之淚,https://open.spotify.com/album/5Pw6K47tHMJzjlyMqqF0yf,my little airport,38,2021-08-30,https://open.spotify.com/track/5dHDpwbX3TnK42Fu7x6jaP,147188,False
373,赤伶,赤伶,https://open.spotify.com/album/5Nxp5JijvfFNuKXM5BrLQu,等什么君,53,2020-03-12,https://open.spotify.com/track/4YilnAap88OI3fu3pQ2fN8,282171,False
374,游山恋,游山恋,https://open.spotify.com/album/1moxteGOfBU14m4Vj3Ydhd,海伦,53,2020-06-02,https://open.spotify.com/track/3UxeafEDSEForTJ7Mnlyhn,223941,False
375,Paradise,Paradise,https://open.spotify.com/album/53rzXS5NJvUX0qFLPLIiaY,Juice Boy,51,2019-04-14,https://open.spotify.com/track/2NeOlhNFjlGymQiv7BmXoa,166008,True
376,my little angel - Live,你望吓嗰邊 (Live),https://open.spotify.com/album/3qDnRNlBi5pwxbnc8omfx5,my little airport,38,2023-07-06,https://open.spotify.com/track/2ac6f60V3b2z6dBGMRlCtu,128589,False
377,HEY HEY BABY - Live,你望吓嗰邊 (Live),https://open.spotify.com/album/3qDnRNlBi5pwxbnc8omfx5,my little airport,38,2023-07-06,https://open.spotify.com/track/7DT3izkcPvsfoUiX45yAd9,133306,False
378,驗孕的下晝,火炭麗琪,https://open.spotify.com/album/6O74fDJk2FR8hZUplTPYjF,my little airport,38,2016-09-30,https://open.spotify.com/track/0hUCOkpH3V28JChX2tiHY8,146979,False
379,要一起 - 电视剧《锦心似玉》主题曲,要一起 (电视剧《锦心似玉》主题曲),https://open.spotify.com/album/08LRC6sAIHr5sqc2ZPldBv,Zhou Shen,51,2021-02-22,https://open.spotify.com/track/1iGluksPn3QeGb60D4O2W9,234866,False
380,Dreaming With You,Lemonade,https://open.spotify.com/album/3PnXCpHaHzGVm3viOLUKPO,The Chairs,51,2019-06-28,https://open.spotify.com/track/0hoiu4phiHzoJwhl5kutX3,230327,False
381,带我去很远地方,带我去很远地方,https://open.spotify.com/album/34XTfKwuxcHoXxmZGbQkhl,黄霄雲,52,2021-08-16,https://open.spotify.com/track/36qKqHHx0kXjdKGwg7gymO,249137,False
382,樹屋,Real Love Is...,https://open.spotify.com/album/1HuMI9YQymF8NWBn2D8BdK,The Chairs,48,2020-10-16,https://open.spotify.com/track/5DQ9dDCBnWAiqf9NVL3XFB,213461,False
